year,source_ISO,target_ISO,category,value,data,start,end
2019,PAK,GRC,all,84825750,trade,"[70.0, 30.0]","[22.0, 39.0]"
2019,ISL,PRY,all,12246,trade,"[-18.0, 65.0]","[-58.0, -23.0]"
2019,SRB,ISL,all,2731274,trade,"[21.0, 44.0]","[-18.0, 65.0]"
2019,LBN,DOM,all,53334,trade,"[35.8333, 33.8333]","[-70.6667, 19.0]"
2019,UKR,ZAF,all,52333335,trade,"[32.0, 49.0]","[24.0, -29.0]"
2019,SAU,NOR,all,15263787,trade,"[45.0, 25.0]","[10.0, 62.0]"
2019,GRC,NZL,all,32036899,trade,"[22.0, 39.0]","[174.0, -41.0]"
2019,UGA,LVA,all,633158,trade,"[32.0, 1.0]","[25.0, 57.0]"
2019,EGY,ATG,all,23893,trade,"[30.0, 27.0]","[-61.8, 17.05]"
2019,MNP,RUS,all,139,trade,"[145.75, 15.2]","[100.0, 60.0]"
2019,AUT,CHE,all,8455771191,trade,"[13.3333, 47.3333]","[8.0, 47.0]"
2019,CCK,SVN,all,9077,trade,"[96.8333, -12.5]","[15.0, 46.0]"
2019,LUX,BEN,all,125413,trade,"[6.1667, 49.75]","[2.25, 9.5]"
2019,CRI,ARE,all,20875674,trade,"[-84.0, 10.0]","[54.0, 24.0]"
2019,SWZ,MAC,all,19,trade,"[31.5, -26.5]","[113.55, 22.1667]"
2019,FRO,ZAF,all,36,trade,"[-7.0, 62.0]","[24.0, -29.0]"
2019,MKD,BFA,all,4527,trade,"[22.0, 41.8333]","[-2.0, 13.0]"
2019,STP,DNK,all,112,trade,"[7.0, 1.0]","[10.0, 56.0]"
2019,SVN,PHL,all,25275295,trade,"[15.0, 46.0]","[122.0, 13.0]"
2019,TCA,THA,all,42657,trade,"[-71.5833, 21.75]","[100.0, 15.0]"
2019,IRN,NZL,all,5020767,trade,"[53.0, 32.0]","[174.0, -41.0]"
2019,PAK,SGP,all,80069683,trade,"[70.0, 30.0]","[103.8, 1.3667]"
2019,GRC,CYP,all,1854760404,trade,"[22.0, 39.0]","[33.0, 35.0]"
2019,PER,COL,all,749431608,trade,"[-76.0, -10.0]","[-72.0, 4.0]"
2019,KOR,MWI,all,10316631,trade,"[127.5, 37.0]","[34.0, -13.5]"
2019,MLT,CZE,all,47877967,trade,"[14.5833, 35.8333]","[15.5, 49.75]"
2019,OMN,TTO,all,4571961,trade,"[57.0, 21.0]","[-61.0, 11.0]"
2019,ECU,GMB,all,3875,trade,"[-77.5, -2.0]","[-16.5667, 13.4667]"
2019,VEN,VNM,all,4852242,trade,"[-66.0, 8.0]","[106.0, 16.0]"
2019,HTI,BEL,all,1020682,trade,"[-72.4167, 19.0]","[4.0, 50.8333]"
2019,MNE,ROU,all,858121,trade,"[19.0, 42.0]","[25.0, 46.0]"
2019,OMN,AZE,all,366121,trade,"[57.0, 21.0]","[47.5, 40.5]"
2019,HND,JPN,all,59322037,trade,"[-86.5, 15.0]","[138.0, 36.0]"
2019,COL,LVA,all,1083140,trade,"[-72.0, 4.0]","[25.0, 57.0]"
2019,UGA,CAN,all,15081485,trade,"[32.0, 1.0]","[-95.0, 60.0]"
2019,SWE,BGR,all,223487443,trade,"[15.0, 62.0]","[25.0, 43.0]"
2019,ROU,CPV,all,213059,trade,"[25.0, 46.0]","[-24.0, 16.0]"
2019,ARG,SYC,all,209575,trade,"[-64.0, -34.0]","[55.6667, -4.5833]"
2019,BEL,ITA,all,22148694886,trade,"[4.0, 50.8333]","[12.8333, 42.8333]"
2019,ECU,AGO,all,174770,trade,"[-77.5, -2.0]","[18.5, -12.5]"
2019,LUX,MKD,all,2685347,trade,"[6.1667, 49.75]","[22.0, 41.8333]"
2019,MRT,MDA,all,4610,trade,"[-12.0, 20.0]","[29.0, 47.0]"
2019,KOR,ESP,all,3489941844,trade,"[127.5, 37.0]","[-4.0, 40.0]"
2019,COG,IDN,all,8809024,trade,"[15.0, -1.0]","[120.0, -5.0]"
2019,TKL,UKR,all,382,trade,"[-172.0, -9.0]","[32.0, 49.0]"
2019,STP,KOR,all,14307,trade,"[7.0, 1.0]","[127.5, 37.0]"
2019,HRV,ESP,all,142951768,trade,"[15.5, 45.1667]","[-4.0, 40.0]"
2019,KHM,TUR,all,73336165,trade,"[105.0, 13.0]","[35.0, 39.0]"
2019,MAC,ARG,all,325932,trade,"[113.55, 22.1667]","[-64.0, -34.0]"
2019,MMR,UKR,all,14638638,trade,"[98.0, 22.0]","[32.0, 49.0]"
2019,SUR,TZA,all,1439,trade,"[-56.0, 4.0]","[35.0, -6.0]"
2019,SOM,AND,all,7,trade,"[49.0, 10.0]","[1.6, 42.5]"
2019,MYS,NOR,all,346905104,trade,"[112.5, 2.5]","[10.0, 62.0]"
2019,IDN,PSE,all,6651191,trade,"[120.0, -5.0]","[35.25, 32.0]"
2019,ARG,CHN,all,7390979168,trade,"[-64.0, -34.0]","[105.0, 35.0]"
2019,TKM,STP,all,20674,trade,"[60.0, 40.0]","[7.0, 1.0]"
2019,KGZ,BLR,all,8249100,trade,"[75.0, 41.0]","[28.0, 53.0]"
2019,BMU,RUS,all,32337,trade,"[-64.75, 32.3333]","[100.0, 60.0]"
2019,SHN,RWA,all,1063,trade,"[-5.7, -15.9333]","[30.0, -2.0]"
2019,POL,NZL,all,155201795,trade,"[20.0, 52.0]","[174.0, -41.0]"
2019,IOT,BRB,all,6200,trade,"[71.5, -6.0]","[-59.5333, 13.1667]"
2019,TTO,NIC,all,3205666,trade,"[-61.0, 11.0]","[-85.0, 13.0]"
2019,GHA,SGP,all,116892622,trade,"[-2.0, 8.0]","[103.8, 1.3667]"
2019,BTN,MYS,all,28580,trade,"[90.5, 27.5]","[112.5, 2.5]"
2019,MWI,MAR,all,2051439,trade,"[34.0, -13.5]","[-5.0, 32.0]"
2019,COL,KAZ,all,4070093,trade,"[-72.0, 4.0]","[68.0, 48.0]"
2019,BOL,BFA,all,863,trade,"[-65.0, -17.0]","[-2.0, 13.0]"
2019,NLD,URY,all,48388095,trade,"[5.75, 52.5]","[-56.0, -33.0]"
2019,THA,BEN,all,158804031,trade,"[100.0, 15.0]","[2.25, 9.5]"
2019,ROU,IRL,all,120045834,trade,"[25.0, 46.0]","[-8.0, 53.0]"
2019,IDN,JPN,all,18183879383,trade,"[120.0, -5.0]","[138.0, 36.0]"
2019,TCD,NLD,all,2470266,trade,"[19.0, 15.0]","[5.75, 52.5]"
2019,BEL,AGO,all,8591881540,trade,"[4.0, 50.8333]","[18.5, -12.5]"
2019,ASM,HKG,all,243720,trade,"[-170.0, -14.3333]","[114.1667, 22.25]"
2019,LKA,AGO,all,244728881,trade,"[81.0, 7.0]","[18.5, -12.5]"
2019,BEL,GMB,all,16737674,trade,"[4.0, 50.8333]","[-16.5667, 13.4667]"
2019,CHE,MYS,all,1573772008,trade,"[8.0, 47.0]","[112.5, 2.5]"
2019,ATG,COD,all,129,trade,"[-61.8, 17.05]","[25.0, 0.0]"
2019,SYC,CHL,all,308603,trade,"[55.6667, -4.5833]","[-71.0, -30.0]"
2019,COK,THA,all,6473336,trade,"[-159.7667, -21.2333]","[100.0, 15.0]"
2019,BHR,MOZ,all,29032430,trade,"[50.55, 26.0]","[35.0, -18.25]"
2019,ECU,ISL,all,6330257,trade,"[-77.5, -2.0]","[-18.0, 65.0]"
2019,USA,GUY,all,1041770578,trade,"[-97.0, 38.0]","[-59.0, 5.0]"
2019,NZL,PRT,all,20355277,trade,"[174.0, -41.0]","[-8.0, 39.5]"
2019,LKA,DEU,all,846684395,trade,"[81.0, 7.0]","[9.0, 51.0]"
2019,LBN,BFA,all,1759919,trade,"[35.8333, 33.8333]","[-2.0, 13.0]"
2019,NCL,BOL,all,5101,trade,"[165.5, -21.5]","[-65.0, -17.0]"
2019,ARG,AZE,all,21153325,trade,"[-64.0, -34.0]","[47.5, 40.5]"
2019,AGO,BOL,all,16595,trade,"[18.5, -12.5]","[-65.0, -17.0]"
2019,ATG,ECU,all,86113,trade,"[-61.8, 17.05]","[-77.5, -2.0]"
2019,SAU,UZB,all,24869073,trade,"[45.0, 25.0]","[64.0, 41.0]"
2019,SVN,CHE,all,574003658,trade,"[15.0, 46.0]","[8.0, 47.0]"
2019,IRL,PER,all,57416885,trade,"[-8.0, 53.0]","[-76.0, -10.0]"
2019,CMR,JPN,all,32788873,trade,"[12.0, 6.0]","[138.0, 36.0]"
2019,DOM,QAT,all,423685,trade,"[-70.6667, 19.0]","[51.25, 25.5]"
2019,MRT,ISR,all,5000,trade,"[-12.0, 20.0]","[34.75, 31.5]"
2019,NIC,AGO,all,3691224,trade,"[-85.0, 13.0]","[18.5, -12.5]"
2019,LBN,KGZ,all,2703,trade,"[35.8333, 33.8333]","[75.0, 41.0]"
2019,ALB,IND,all,61490460,trade,"[20.0, 41.0]","[77.0, 20.0]"
2019,LUX,CIV,all,7393318,trade,"[6.1667, 49.75]","[-5.0, 8.0]"
2019,NFK,SVK,all,1592,trade,"[167.95, -29.0333]","[19.5, 48.6667]"
2019,SVK,MMR,all,930453,trade,"[19.5, 48.6667]","[98.0, 22.0]"
2019,NCL,BEL,all,43572390,trade,"[165.5, -21.5]","[4.0, 50.8333]"
2019,MDG,DEU,all,214188354,trade,"[47.0, -20.0]","[9.0, 51.0]"
2019,NRU,SYC,all,45288,trade,"[166.9167, -0.5333]","[55.6667, -4.5833]"
2019,EGY,SWZ,all,5488286,trade,"[30.0, 27.0]","[31.5, -26.5]"
2019,BRN,UKR,all,254,trade,"[114.6667, 4.5]","[32.0, 49.0]"
2019,MOZ,RWA,all,9100535,trade,"[35.0, -18.25]","[30.0, -2.0]"
2019,ECU,PRT,all,37496573,trade,"[-77.5, -2.0]","[-8.0, 39.5]"
2019,KIR,NZL,all,4864,trade,"[173.0, 1.4167]","[174.0, -41.0]"
2019,GRL,USA,all,27445066,trade,"[-40.0, 72.0]","[-97.0, 38.0]"
2019,JOR,LTU,all,77627,trade,"[36.0, 31.0]","[24.0, 56.0]"
2019,CHE,STP,all,235117,trade,"[8.0, 47.0]","[7.0, 1.0]"
2019,DJI,EST,all,61,trade,"[43.0, 11.5]","[26.0, 59.0]"
2019,KIR,BFA,all,2472,trade,"[173.0, 1.4167]","[-2.0, 13.0]"
2019,MNG,SEN,all,1658,trade,"[105.0, 46.0]","[-14.0, 14.0]"
2019,SVK,KAZ,all,40682723,trade,"[19.5, 48.6667]","[68.0, 48.0]"
2019,MUS,COG,all,954089,trade,"[57.55, -20.2833]","[15.0, -1.0]"
2019,CYM,LUX,all,6010,trade,"[-80.5, 19.5]","[6.1667, 49.75]"
2019,NRU,SEN,all,6835,trade,"[166.9167, -0.5333]","[-14.0, 14.0]"
2019,MAC,DEU,all,39080077,trade,"[113.55, 22.1667]","[9.0, 51.0]"
2019,NZL,NLD,all,501910358,trade,"[174.0, -41.0]","[5.75, 52.5]"
2019,ZWE,ROU,all,2373644,trade,"[30.0, -20.0]","[25.0, 46.0]"
2019,NER,FRA,all,57411102,trade,"[8.0, 16.0]","[2.0, 46.0]"
2019,FRA,TTO,all,91272980,trade,"[2.0, 46.0]","[-61.0, 11.0]"
2019,RUS,FIN,all,10001441576,trade,"[100.0, 60.0]","[26.0, 64.0]"
2019,ECU,STP,all,35,trade,"[-77.5, -2.0]","[7.0, 1.0]"
2019,ASM,KEN,all,30546,trade,"[-170.0, -14.3333]","[38.0, 1.0]"
2019,MYS,COG,all,25213057,trade,"[112.5, 2.5]","[15.0, -1.0]"
2019,MDV,MEX,all,468,trade,"[73.0, 3.25]","[-102.0, 23.0]"
2019,CYP,ARG,all,1221996,trade,"[33.0, 35.0]","[-64.0, -34.0]"
2019,SYR,HUN,all,80399,trade,"[38.0, 35.0]","[20.0, 47.0]"
2019,ETH,NIC,all,180,trade,"[38.0, 8.0]","[-85.0, 13.0]"
2019,SLE,BLR,all,60000,trade,"[-11.5, 8.5]","[28.0, 53.0]"
2019,SVN,COM,all,23005,trade,"[15.0, 46.0]","[44.25, -12.1667]"
2019,GMB,AUS,all,7800,trade,"[-16.5667, 13.4667]","[133.0, -27.0]"
2019,JPN,SWZ,all,22786488,trade,"[138.0, 36.0]","[31.5, -26.5]"
2019,AIA,NZL,all,45163,trade,"[-63.1667, 18.25]","[174.0, -41.0]"
2019,MDV,AZE,all,6385,trade,"[73.0, 3.25]","[47.5, 40.5]"
2019,HKG,NOR,all,116653739,trade,"[114.1667, 22.25]","[10.0, 62.0]"
2019,COL,PHL,all,7877481,trade,"[-72.0, 4.0]","[122.0, 13.0]"
2019,MRT,ESP,all,331662088,trade,"[-12.0, 20.0]","[-4.0, 40.0]"
2019,AIA,GRC,all,181,trade,"[-63.1667, 18.25]","[22.0, 39.0]"
2019,LKA,UGA,all,869098,trade,"[81.0, 7.0]","[32.0, 1.0]"
2019,MEX,GBR,all,3380860902,trade,"[-102.0, 23.0]","[-2.0, 54.0]"
2019,ISL,SLV,all,504260,trade,"[-18.0, 65.0]","[-88.9167, 13.8333]"
2019,BEL,CHE,all,5470622241,trade,"[4.0, 50.8333]","[8.0, 47.0]"
2019,KGZ,CHL,all,48,trade,"[75.0, 41.0]","[-71.0, -30.0]"
2019,GUY,PYF,all,429425,trade,"[-59.0, 5.0]","[-140.0, -15.0]"
2019,KWT,SWE,all,45642920,trade,"[47.6581, 29.3375]","[15.0, 62.0]"
2019,BEN,ITA,all,1237826,trade,"[2.25, 9.5]","[12.8333, 42.8333]"
2019,SVN,FRA,all,1926555608,trade,"[15.0, 46.0]","[2.0, 46.0]"
2019,SWE,KHM,all,1199835,trade,"[15.0, 62.0]","[105.0, 13.0]"
2019,EGY,MAC,all,1352485,trade,"[30.0, 27.0]","[113.55, 22.1667]"
2019,KAZ,IND,all,1591823799,trade,"[68.0, 48.0]","[77.0, 20.0]"
2019,DZA,CHL,all,11950,trade,"[3.0, 28.0]","[-71.0, -30.0]"
2019,CHL,TTO,all,38454709,trade,"[-71.0, -30.0]","[-61.0, 11.0]"
2019,FLK,IND,all,32301,trade,"[-59.0, -51.75]","[77.0, 20.0]"
2019,BOL,BRA,all,1510283492,trade,"[-65.0, -17.0]","[-55.0, -10.0]"
2019,SVK,DOM,all,1513590,trade,"[19.5, 48.6667]","[-70.6667, 19.0]"
2019,UGA,MEX,all,1141013,trade,"[32.0, 1.0]","[-102.0, 23.0]"
2019,COM,CIV,all,5079,trade,"[44.25, -12.1667]","[-5.0, 8.0]"
2019,ZWE,AGO,all,5448815,trade,"[30.0, -20.0]","[18.5, -12.5]"
2019,HRV,KAZ,all,9068331,trade,"[15.5, 45.1667]","[68.0, 48.0]"
2019,IND,KOR,all,5565259381,trade,"[77.0, 20.0]","[127.5, 37.0]"
2019,SOM,CHE,all,17981,trade,"[49.0, 10.0]","[8.0, 47.0]"
2019,NAM,LTU,all,3526,trade,"[17.0, -22.0]","[24.0, 56.0]"
2019,JAM,COD,all,16955,trade,"[-77.5, 18.25]","[25.0, 0.0]"
2019,TJK,TUR,all,198072319,trade,"[71.0, 39.0]","[35.0, 39.0]"
2019,MDA,KGZ,all,1444726,trade,"[29.0, 47.0]","[75.0, 41.0]"
2019,AUT,GBR,all,5006267423,trade,"[13.3333, 47.3333]","[-2.0, 54.0]"
2019,PRY,CHL,all,731297683,trade,"[-58.0, -23.0]","[-71.0, -30.0]"
2019,LVA,SYC,all,144404,trade,"[25.0, 57.0]","[55.6667, -4.5833]"
2019,ARE,UZB,all,93165040,trade,"[54.0, 24.0]","[64.0, 41.0]"
2019,TLS,AUS,all,1673388,trade,"[125.5167, -8.55]","[133.0, -27.0]"
2019,CIV,FJI,all,46488,trade,"[-5.0, 8.0]","[175.0, -18.0]"
2019,BGR,BEN,all,423268,trade,"[25.0, 43.0]","[2.25, 9.5]"
2019,HRV,MKD,all,93095009,trade,"[15.5, 45.1667]","[22.0, 41.8333]"
2019,GBR,SWZ,all,13004650,trade,"[-2.0, 54.0]","[31.5, -26.5]"
2019,TTO,PYF,all,7083,trade,"[-61.0, 11.0]","[-140.0, -15.0]"
2019,PAK,JPN,all,304121204,trade,"[70.0, 30.0]","[138.0, 36.0]"
2019,PRT,RUS,all,543243792,trade,"[-8.0, 39.5]","[100.0, 60.0]"
2019,BRN,HRV,all,998,trade,"[114.6667, 4.5]","[15.5, 45.1667]"
2019,BGR,IRL,all,42821706,trade,"[25.0, 43.0]","[-8.0, 53.0]"
2019,FRA,MYS,all,2623118552,trade,"[2.0, 46.0]","[112.5, 2.5]"
2019,SEN,ISL,all,101915,trade,"[-14.0, 14.0]","[-18.0, 65.0]"
2019,GEO,MKD,all,75160,trade,"[43.5, 42.0]","[22.0, 41.8333]"
2019,EGY,ECU,all,7094036,trade,"[30.0, 27.0]","[-77.5, -2.0]"
2019,VGB,GHA,all,3996020,trade,"[-64.5, 18.5]","[-2.0, 8.0]"
2019,KEN,GBR,all,381413883,trade,"[38.0, 1.0]","[-2.0, 54.0]"
2019,OMN,SVK,all,500781,trade,"[57.0, 21.0]","[19.5, 48.6667]"
2019,FRA,SWZ,all,8022596,trade,"[2.0, 46.0]","[31.5, -26.5]"
2020,NGA,COD,85,98959,trade,"[8.0, 10.0]","[25.0, 0.0]"
2020,NRU,ISR,85,2000,trade,"[166.9167, -0.5333]","[34.75, 31.5]"
2020,UKR,TUR,85,44181909,trade,"[32.0, 49.0]","[35.0, 39.0]"
2020,BLR,VNM,85,156517,trade,"[28.0, 53.0]","[106.0, 16.0]"
2020,ROU,PRT,85,27941384,trade,"[25.0, 46.0]","[-8.0, 39.5]"
2020,DMA,IND,85,168732,trade,"[-61.3333, 15.4167]","[77.0, 20.0]"
2020,TKL,TZA,85,1250,trade,"[-172.0, -9.0]","[35.0, -6.0]"
2020,MUS,DNK,85,19658,trade,"[57.55, -20.2833]","[10.0, 56.0]"
2020,JAM,NGA,85,13224,trade,"[-77.5, 18.25]","[8.0, 10.0]"
2020,TUN,AGO,85,863276,trade,"[9.0, 34.0]","[18.5, -12.5]"
2020,BEL,UGA,85,455772,trade,"[4.0, 50.8333]","[32.0, 1.0]"
2020,GMB,ISR,85,7000,trade,"[-16.5667, 13.4667]","[34.75, 31.5]"
2020,PAK,MYS,85,570862,trade,"[70.0, 30.0]","[112.5, 2.5]"
2020,ITA,SWE,85,366811548,trade,"[12.8333, 42.8333]","[15.0, 62.0]"
2020,PER,SLV,85,1268418,trade,"[-76.0, -10.0]","[-88.9167, 13.8333]"
2020,TKM,LTU,85,11480,trade,"[60.0, 40.0]","[24.0, 56.0]"
2020,BOL,COL,85,44500,trade,"[-65.0, -17.0]","[-72.0, 4.0]"
2020,FRA,MAR,85,651177446,trade,"[2.0, 46.0]","[-5.0, 32.0]"
2020,ITA,CZE,85,682883177,trade,"[12.8333, 42.8333]","[15.5, 49.75]"
2020,COG,SWE,85,18996,trade,"[15.0, -1.0]","[15.0, 62.0]"
2020,DOM,PAN,85,1770764,trade,"[-70.6667, 19.0]","[-80.0, 9.0]"
2020,FRA,PRY,85,7746325,trade,"[2.0, 46.0]","[-58.0, -23.0]"
2020,CAN,KHM,85,129170,trade,"[-95.0, 60.0]","[105.0, 13.0]"
2020,COK,JPN,85,6013,trade,"[-159.7667, -21.2333]","[138.0, 36.0]"
2020,JAM,PAK,85,38660,trade,"[-77.5, 18.25]","[70.0, 30.0]"
2020,LUX,IRL,85,2615656,trade,"[6.1667, 49.75]","[-8.0, 53.0]"
2020,DNK,ATG,85,9527,trade,"[10.0, 56.0]","[-61.8, 17.05]"
2020,GAB,LUX,85,59,trade,"[11.75, -1.0]","[6.1667, 49.75]"
2020,AIA,BLR,85,100,trade,"[-63.1667, 18.25]","[28.0, 53.0]"
2020,JOR,RWA,85,82,trade,"[36.0, 31.0]","[30.0, -2.0]"
2020,MYS,SLV,85,6384418,trade,"[112.5, 2.5]","[-88.9167, 13.8333]"
2020,JAM,CZE,85,2031,trade,"[-77.5, 18.25]","[15.5, 49.75]"
2020,LAO,IND,85,66654,trade,"[105.0, 18.0]","[77.0, 20.0]"
2020,SAU,MEX,85,303802,trade,"[45.0, 25.0]","[-102.0, 23.0]"
2020,AGO,BWA,85,178,trade,"[18.5, -12.5]","[24.0, -22.0]"
2020,DMA,ZAF,85,472,trade,"[-61.3333, 15.4167]","[24.0, -29.0]"
2020,MYS,NIC,85,2801978,trade,"[112.5, 2.5]","[-85.0, 13.0]"
2020,USA,SLV,85,64557107,trade,"[-97.0, 38.0]","[-88.9167, 13.8333]"
2020,WLF,SWE,85,4537,trade,"[-176.2, -13.3]","[15.0, 62.0]"
2020,RWA,CAN,85,39477,trade,"[30.0, -2.0]","[-95.0, 60.0]"
2020,LTU,BEN,85,55829,trade,"[24.0, 56.0]","[2.25, 9.5]"
2020,COG,GTM,85,40,trade,"[15.0, -1.0]","[-90.25, 15.5]"
2020,URY,BRB,85,1420,trade,"[-56.0, -33.0]","[-59.5333, 13.1667]"
2020,POL,MUS,85,1543303,trade,"[20.0, 52.0]","[57.55, -20.2833]"
2020,DEU,SRB,85,310552149,trade,"[9.0, 51.0]","[21.0, 44.0]"
2020,PRY,BGR,85,12840,trade,"[-58.0, -23.0]","[25.0, 43.0]"
2020,JPN,CYP,85,3844762,trade,"[138.0, 36.0]","[33.0, 35.0]"
2020,MUS,SVN,85,481,trade,"[57.55, -20.2833]","[15.0, 46.0]"
2020,GBR,SRB,85,16106992,trade,"[-2.0, 54.0]","[21.0, 44.0]"
2020,PHL,PAN,85,123277,trade,"[122.0, 13.0]","[-80.0, 9.0]"
2020,NER,NZL,85,6918,trade,"[8.0, 16.0]","[174.0, -41.0]"
2020,DEU,RUS,85,1811246952,trade,"[9.0, 51.0]","[100.0, 60.0]"
2020,ROU,DNK,85,33730891,trade,"[25.0, 46.0]","[10.0, 56.0]"
2020,MLT,CZE,85,3384473,trade,"[14.5833, 35.8333]","[15.5, 49.75]"
2020,BGD,PYF,85,2761,trade,"[90.0, 24.0]","[-140.0, -15.0]"
2020,FJI,USA,85,181931,trade,"[175.0, -18.0]","[-97.0, 38.0]"
2020,SEN,MNE,85,20233,trade,"[-14.0, 14.0]","[19.0, 42.0]"
2020,MAR,HUN,85,39795906,trade,"[-5.0, 32.0]","[20.0, 47.0]"
2020,IRL,KEN,85,1065420,trade,"[-8.0, 53.0]","[38.0, 1.0]"
2020,SRB,LUX,85,513968,trade,"[21.0, 44.0]","[6.1667, 49.75]"
2020,CHN,STP,85,1022409,trade,"[105.0, 35.0]","[7.0, 1.0]"
2020,NCL,THA,85,655966,trade,"[165.5, -21.5]","[100.0, 15.0]"
2020,SEN,ISR,85,41000,trade,"[-14.0, 14.0]","[34.75, 31.5]"
2020,VGB,MNE,85,295,trade,"[-64.5, 18.5]","[19.0, 42.0]"
2020,LKA,CHN,85,33903478,trade,"[81.0, 7.0]","[105.0, 35.0]"
2020,PAN,SLV,85,152652,trade,"[-80.0, 9.0]","[-88.9167, 13.8333]"
2020,PAK,ECU,85,2211,trade,"[70.0, 30.0]","[-77.5, -2.0]"
2020,DNK,KGZ,85,15383,trade,"[10.0, 56.0]","[75.0, 41.0]"
2020,AUS,MKD,85,62403,trade,"[133.0, -27.0]","[22.0, 41.8333]"
2020,EGY,PER,85,211934,trade,"[30.0, 27.0]","[-76.0, -10.0]"
2020,BEL,CZE,85,155757125,trade,"[4.0, 50.8333]","[15.5, 49.75]"
2020,DOM,EST,85,2042,trade,"[-70.6667, 19.0]","[26.0, 59.0]"
2020,BRA,CZE,85,6292428,trade,"[-55.0, -10.0]","[15.5, 49.75]"
2020,HUN,TGO,85,7613,trade,"[20.0, 47.0]","[1.1667, 8.0]"
2020,TUN,SYC,85,5271,trade,"[9.0, 34.0]","[55.6667, -4.5833]"
2020,BHR,HRV,85,652,trade,"[50.55, 26.0]","[15.5, 45.1667]"
2020,IRN,HKG,85,373762,trade,"[53.0, 32.0]","[114.1667, 22.25]"
2020,ASM,NGA,85,191447,trade,"[-170.0, -14.3333]","[8.0, 10.0]"
2020,UZB,AZE,85,6397727,trade,"[64.0, 41.0]","[47.5, 40.5]"
2020,AUS,COL,85,7443506,trade,"[133.0, -27.0]","[-72.0, 4.0]"
2020,HUN,HKG,85,233167231,trade,"[20.0, 47.0]","[114.1667, 22.25]"
2020,TLS,NZL,85,10,trade,"[125.5167, -8.55]","[174.0, -41.0]"
2020,QAT,TZA,85,8330,trade,"[51.25, 25.5]","[35.0, -6.0]"
2020,BDI,UGA,85,300,trade,"[30.0, -3.5]","[32.0, 1.0]"
2020,ESP,UKR,85,23008810,trade,"[-4.0, 40.0]","[32.0, 49.0]"
2020,SLV,SVK,85,478077,trade,"[-88.9167, 13.8333]","[19.5, 48.6667]"
2020,RUS,SLV,85,62137,trade,"[100.0, 60.0]","[-88.9167, 13.8333]"
2020,ETH,HKG,85,875464,trade,"[38.0, 8.0]","[114.1667, 22.25]"
2020,VEN,POL,85,64276,trade,"[-66.0, 8.0]","[20.0, 52.0]"
2020,TUN,HRV,85,4106,trade,"[9.0, 34.0]","[15.5, 45.1667]"
2020,JAM,JPN,85,8270,trade,"[-77.5, 18.25]","[138.0, 36.0]"
2020,ISR,KHM,85,199377,trade,"[34.75, 31.5]","[105.0, 13.0]"
2020,SLE,UGA,85,1200,trade,"[-11.5, 8.5]","[32.0, 1.0]"
2020,BHS,SGP,85,201,trade,"[-76.0, 24.25]","[103.8, 1.3667]"
2020,EGY,MEX,85,5333177,trade,"[30.0, 27.0]","[-102.0, 23.0]"
2020,BTN,BOL,85,174,trade,"[90.5, 27.5]","[-65.0, -17.0]"
2020,BIH,MMR,85,6459,trade,"[18.0, 44.0]","[98.0, 22.0]"
2020,TLS,TUR,85,825,trade,"[125.5167, -8.55]","[35.0, 39.0]"
2020,NGA,CZE,85,236155,trade,"[8.0, 10.0]","[15.5, 49.75]"
2020,NAM,SYC,85,1143,trade,"[17.0, -22.0]","[55.6667, -4.5833]"
2020,KOR,NZL,85,48191378,trade,"[127.5, 37.0]","[174.0, -41.0]"
2020,SVN,NZL,85,2622171,trade,"[15.0, 46.0]","[174.0, -41.0]"
2020,BLZ,MYS,85,6209,trade,"[-88.75, 17.25]","[112.5, 2.5]"
2020,CAN,PHL,85,11627284,trade,"[-95.0, 60.0]","[122.0, 13.0]"
2020,JOR,BRN,85,2581,trade,"[36.0, 31.0]","[114.6667, 4.5]"
2020,TUR,PRY,85,3343955,trade,"[35.0, 39.0]","[-58.0, -23.0]"
2020,PAK,GBR,85,1518355,trade,"[70.0, 30.0]","[-2.0, 54.0]"
2020,SRB,SVN,85,58892891,trade,"[21.0, 44.0]","[15.0, 46.0]"
2020,KHM,PYF,85,23795,trade,"[105.0, 13.0]","[-140.0, -15.0]"
2020,ARE,CZE,85,17036901,trade,"[54.0, 24.0]","[15.5, 49.75]"
2020,MMR,NIC,85,695,trade,"[98.0, 22.0]","[-85.0, 13.0]"
2020,TTO,CHN,85,8413,trade,"[-61.0, 11.0]","[105.0, 35.0]"
2020,KAZ,BGR,85,27040,trade,"[68.0, 48.0]","[25.0, 43.0]"
2020,IND,MMR,85,38124424,trade,"[77.0, 20.0]","[98.0, 22.0]"
2020,DOM,AGO,85,93409,trade,"[-70.6667, 19.0]","[18.5, -12.5]"
2020,TUN,NOR,85,2424910,trade,"[9.0, 34.0]","[10.0, 62.0]"
2020,CMR,SEN,85,20063,trade,"[12.0, 6.0]","[-14.0, 14.0]"
2020,TUN,ATG,85,377,trade,"[9.0, 34.0]","[-61.8, 17.05]"
2020,VNM,BOL,85,9853515,trade,"[106.0, 16.0]","[-65.0, -17.0]"
2020,GUM,THA,85,58163,trade,"[144.7833, 13.4667]","[100.0, 15.0]"
2020,SLV,AGO,85,6,trade,"[-88.9167, 13.8333]","[18.5, -12.5]"
2020,PRY,ZAF,85,27,trade,"[-58.0, -23.0]","[24.0, -29.0]"
